Record_ID,MOF,Legante,Ligand_SMILES,Ligand_InChIKey,Famiglia_Legante,Metallo,Sale_Metallico,Counterion_Class,Hydration_Number,Oxidation_State,Solvente,Solvent_1,Solvent_1_mL,Solvent_2,Solvent_2_mL,Solvent_3,Solvent_3_mL,Solvent_4,Solvent_4_mL,Solvent_5,Solvent_5_mL,Additivo_Colinker,mmol_Additive,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume_solvente_mL,Heating_Method,Microwave_Power_W,Workup,Outcome_Class,Outcome_Label,Outcome_Raw_Score,Outcome_Score_Scale,Outcome_Mapping_Rule,Curation_Policy,Yield_percent,BET_m2_g,PXRD_Confirmed,SCXRD_Confirmed,Evidence_Type,Evidence_Statement,Source_DOI,Source_Data_DOI,Article_Title,Extraction_Method,Extraction_Note,Protocol_Completeness,Precursor_Qualification,Experiment_Generation,Evidence_Quality_Weight
V11-HKUST-G2-01,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 2.5 mL / EtOH 2.5 mL,H2O,0.0,DMF,2.5,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,5.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-01; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-02,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1 mL / EtOH 3.5 mL,H2O,1.0,DMF,0.0,EtOH,3.5,MeOH,0.0,iPrOH,0.0,Nessuno,,199,0.7666666666666667,,,0.5882352941176471,4.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,536.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-02; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-03,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / EtOH 2 mL / iPrOH 2 mL,H2O,0.5,DMF,0.0,EtOH,2.0,MeOH,0.0,iPrOH,2.0,Nessuno,,196,0.6666666666666666,,,0.5747126436781609,4.5,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-03; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-04,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 5 mL / EtOH 0.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,5.0,EtOH,0.5,MeOH,0.0,iPrOH,0.5,Nessuno,,140,0.4666666666666667,,,0.625,6.0,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.95,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1888.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-04; normalized crystallinity/phase-purity score 0.95.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-05,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.15 mL / DMF 3.25 mL / EtOH 0.05 mL / MeOH 2.1 mL / iPrOH 0.1 mL,H2O,0.15,DMF,3.25,EtOH,0.05,MeOH,2.1,iPrOH,0.1,Nessuno,,103,0.8666666666666667,,,0.7692307692307692,5.6499999999999995,Automated microwave synthesis,176,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-05; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-06,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1 mL / EtOH 3 mL,H2O,1.5,DMF,1.0,EtOH,3.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.641025641025641,5.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-06; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-07,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 3.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,3.5,EtOH,0.0,MeOH,0.0,iPrOH,0.5,Nessuno,,198,0.6833333333333333,,,1.1363636363636365,4.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-07; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-08,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 5 mL,H2O,0.0,DMF,0.0,EtOH,5.0,MeOH,0.0,iPrOH,0.0,Nessuno,,113,0.31666666666666665,,,0.7874015748031495,5.0,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-08; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-09,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 4.5 mL,H2O,0.0,DMF,4.5,EtOH,0.0,MeOH,0.0,iPrOH,0.0,Nessuno,,123,0.11666666666666667,,,0.5586592178770949,4.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.95,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,935.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-09; normalized crystallinity/phase-purity score 0.95.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-10,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1.5 mL / iPrOH 1.5 mL,H2O,1.5,DMF,1.5,EtOH,0.0,MeOH,0.0,iPrOH,1.5,Nessuno,,143,0.3333333333333333,,,0.625,4.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1771.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-10; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-11,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1 mL / EtOH 3 mL,H2O,1.5,DMF,1.0,EtOH,3.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.625,5.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1295.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-11; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-12,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,MeOH 2.5 mL / iPrOH 2.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,2.5,iPrOH,2.5,Nessuno,,100,0.6833333333333333,,,1.25,5.0,Automated microwave synthesis,190,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.4,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-12; normalized crystallinity/phase-purity score 0.4.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-13,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 2 mL / iPrOH 2.5 mL,H2O,0.0,DMF,0.0,EtOH,2.0,MeOH,0.0,iPrOH,2.5,Nessuno,,106,0.05,,,0.8928571428571428,4.5,Automated microwave synthesis,180,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.5,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-13; normalized crystallinity/phase-purity score 0.5.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-14,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 2.5 mL,H2O,3.0,DMF,0.0,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,139,0.3333333333333333,,,0.6666666666666666,5.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1790.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-14; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-15,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 2 mL / EtOH 2 mL,H2O,0.5,DMF,2.0,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,4.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1397.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-15; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-16,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 1.5 mL,H2O,3.0,DMF,0.0,EtOH,1.5,MeOH,0.0,iPrOH,0.0,Nessuno,,150,0.43333333333333335,,,0.7692307692307692,4.5,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.2,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-16; normalized crystallinity/phase-purity score 0.2.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-17,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 0.5 mL / EtOH 2 mL / MeOH 2.5 mL,H2O,0.0,DMF,0.5,EtOH,2.0,MeOH,2.5,iPrOH,0.0,Nessuno,,129,0.4166666666666667,,,0.7462686567164178,5.0,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1208.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-17; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-18,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 3 mL / EtOH 1.5 mL,H2O,0.0,DMF,3.0,EtOH,1.5,MeOH,0.0,iPrOH,0.0,Nessuno,,118,0.6166666666666667,,,0.8695652173913044,4.5,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-18; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-19,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 4.5 mL,H2O,0.0,DMF,4.5,EtOH,0.0,MeOH,0.0,iPrOH,0.0,Nessuno,,114,0.7666666666666667,,,0.7092198581560284,4.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-19; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-20,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 1.5 mL / EtOH 2 mL,H2O,0.5,DMF,1.5,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,164,0.5166666666666667,,,0.7194244604316548,4.0,Automated microwave synthesis,180,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,830.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-20; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
